Symbol,Timeframe,Window,IS Start,IS End,OOS Start,OOS End,Return (%),Trades,Win Rate (%),ReturnsFile,param_ma_length,param_initial_percent,param_percent_step,param_pyramiding
SUIUSDT,1H,8,2024-01-15,2024-04-08,2024-04-08,2024-04-22,1.3076310604000385,6,66.66666666666666,reports_walkforward/returns_SUIUSDT_1H.pkl,52,5,1,3
SUIUSDT,1H,9,2024-01-29,2024-04-22,2024-04-22,2024-05-06,1.291327072400028,3,66.66666666666666,reports_walkforward/returns_SUIUSDT_1H.pkl,42,6,1,2
SUIUSDT,1H,10,2024-02-12,2024-05-06,2024-05-06,2024-05-20,1.9705979676000407,5,80.0,reports_walkforward/returns_SUIUSDT_1H.pkl,42,6,1,2
SUIUSDT,1H,11,2024-02-26,2024-05-20,2024-05-20,2024-06-03,1.4172061535999925,1,100.0,reports_walkforward/returns_SUIUSDT_1H.pkl,46,8,2,2
SUIUSDT,1H,12,2024-03-11,2024-06-03,2024-06-03,2024-06-17,6.348165883199974,3,100.0,reports_walkforward/returns_SUIUSDT_1H.pkl,40,7,2,2
SUIUSDT,1H,13,2024-03-25,2024-06-17,2024-06-17,2024-07-01,7.6525587695999375,3,100.0,reports_walkforward/returns_SUIUSDT_1H.pkl,41,7,1,6
SUIUSDT,1H,14,2024-04-08,2024-07-01,2024-07-01,2024-07-15,-1.3053601536000103,3,33.33333333333333,reports_walkforward/returns_SUIUSDT_1H.pkl,44,8,2,2
SUIUSDT,1H,15,2024-04-22,2024-07-15,2024-07-15,2024-07-29,4.628020411599998,2,100.0,reports_walkforward/returns_SUIUSDT_1H.pkl,49,7,1,3
SUIUSDT,1H,16,2024-05-06,2024-07-29,2024-07-29,2024-08-12,-45.874140578799995,2,0.0,reports_walkforward/returns_SUIUSDT_1H.pkl,48,7,1,4
SUIUSDT,1H,17,2024-05-20,2024-08-12,2024-08-12,2024-08-26,3.32352425760003,2,50.0,reports_walkforward/returns_SUIUSDT_1H.pkl,41,9,2,1
SUIUSDT,1H,18,2024-06-03,2024-08-26,2024-08-26,2024-09-09,7.353441714000009,2,50.0,reports_walkforward/returns_SUIUSDT_1H.pkl,53,9,2,1
SUIUSDT,1H,19,2024-06-17,2024-09-09,2024-09-09,2024-09-23,-22.41910920439998,3,33.33333333333333,reports_walkforward/returns_SUIUSDT_1H.pkl,46,9,2,1
SUIUSDT,1H,20,2024-07-01,2024-09-23,2024-09-23,2024-10-07,2.7863039259999667,4,100.0,reports_walkforward/returns_SUIUSDT_1H.pkl,47,9,2,9
SUIUSDT,1H,21,2024-07-15,2024-10-07,2024-10-07,2024-10-21,0.997118312800005,2,50.0,reports_walkforward/returns_SUIUSDT_1H.pkl,40,9,1,9
SUIUSDT,1H,22,2024-07-29,2024-10-21,2024-10-21,2024-11-04,0.11107718039999881,2,50.0,reports_walkforward/returns_SUIUSDT_1H.pkl,40,9,2,9
SUIUSDT,1H,23,2024-08-12,2024-11-04,2024-11-04,2024-11-18,-11.253553475200007,6,66.66666666666666,reports_walkforward/returns_SUIUSDT_1H.pkl,40,8,2,3
SUIUSDT,1H,24,2024-08-26,2024-11-18,2024-11-18,2024-12-02,5.034595025200028,4,100.0,reports_walkforward/returns_SUIUSDT_1H.pkl,53,8,2,8
SUIUSDT,1H,25,2024-09-09,2024-12-02,2024-12-02,2024-12-16,-4.596136955999974,6,33.33333333333333,reports_walkforward/returns_SUIUSDT_1H.pkl,49,5,2,9
SUIUSDT,1H,26,2024-09-23,2024-12-16,2024-12-16,2024-12-30,12.770717158,3,100.0,reports_walkforward/returns_SUIUSDT_1H.pkl,52,8,1,5
SUIUSDT,1H,27,2024-10-07,2024-12-30,2024-12-30,2025-01-13,-1.8517156404000534,3,66.66666666666666,reports_walkforward/returns_SUIUSDT_1H.pkl,50,7,1,7
SUIUSDT,1H,28,2024-10-21,2025-01-13,2025-01-13,2025-01-27,6.179757750799952,8,87.5,reports_walkforward/returns_SUIUSDT_1H.pkl,49,5,2,5
SUIUSDT,1H,29,2024-11-04,2025-01-27,2025-01-27,2025-02-10,-0.9962309475999742,8,62.5,reports_walkforward/returns_SUIUSDT_1H.pkl,49,5,2,6
SUIUSDT,1H,30,2024-11-18,2025-02-10,2025-02-10,2025-02-24,7.47527671520003,3,100.0,reports_walkforward/returns_SUIUSDT_1H.pkl,47,8,1,3
EOSUSDT,30min,1,2023-10-09,2024-01-01,2024-01-01,2024-01-15,3.294198151999961,8,62.5,reports_walkforward/returns_EOSUSDT_30min.pkl,53,5,1,2
EOSUSDT,30min,2,2023-10-23,2024-01-15,2024-01-15,2024-01-29,4.9849105319999865,4,75.0,reports_walkforward/returns_EOSUSDT_30min.pkl,53,5,1,2
EOSUSDT,30min,3,2023-11-06,2024-01-29,2024-01-29,2024-02-12,0.0,0,0.0,reports_walkforward/returns_EOSUSDT_30min.pkl,52,5,2,2
EOSUSDT,30min,4,2023-11-20,2024-02-12,2024-02-12,2024-02-26,2.232764279999988,2,100.0,reports_walkforward/returns_EOSUSDT_30min.pkl,53,5,2,3
EOSUSDT,30min,5,2023-12-04,2024-02-26,2024-02-26,2024-03-11,-5.680743592000015,10,70.0,reports_walkforward/returns_EOSUSDT_30min.pkl,53,5,1,2
EOSUSDT,30min,6,2023-12-18,2024-03-11,2024-03-11,2024-03-25,3.7866107199999943,6,66.66666666666666,reports_walkforward/returns_EOSUSDT_30min.pkl,46,6,1,2
EOSUSDT,30min,7,2024-01-01,2024-03-25,2024-03-25,2024-04-08,-0.7949056600000004,1,0.0,reports_walkforward/returns_EOSUSDT_30min.pkl,46,6,1,2
EOSUSDT,30min,8,2024-01-15,2024-04-08,2024-04-08,2024-04-22,-2.310861211999926,8,87.5,reports_walkforward/returns_EOSUSDT_30min.pkl,40,5,2,7
EOSUSDT,30min,9,2024-01-29,2024-04-22,2024-04-22,2024-05-06,2.5345501720000385,4,100.0,reports_walkforward/returns_EOSUSDT_30min.pkl,41,5,2,7
EOSUSDT,30min,10,2024-02-12,2024-05-06,2024-05-06,2024-05-20,0.0,0,0.0,reports_walkforward/returns_EOSUSDT_30min.pkl,54,7,1,2
EOSUSDT,30min,11,2024-02-26,2024-05-20,2024-05-20,2024-06-03,0.3857419440000065,2,50.0,reports_walkforward/returns_EOSUSDT_30min.pkl,47,6,1,8
EOSUSDT,30min,12,2024-03-11,2024-06-03,2024-06-03,2024-06-17,0.5852671320000002,3,66.66666666666666,reports_walkforward/returns_EOSUSDT_30min.pkl,53,5,2,5
EOSUSDT,30min,13,2024-03-25,2024-06-17,2024-06-17,2024-07-01,0.0,0,0.0,reports_walkforward/returns_EOSUSDT_30min.pkl,50,5,2,1
EOSUSDT,30min,14,2024-04-08,2024-07-01,2024-07-01,2024-07-15,-0.07999927199998647,1,0.0,reports_walkforward/returns_EOSUSDT_30min.pkl,50,5,2,1
EOSUSDT,30min,15,2024-04-22,2024-07-15,2024-07-15,2024-07-29,0.0,0,0.0,reports_walkforward/returns_EOSUSDT_30min.pkl,47,7,1,4
EOSUSDT,30min,16,2024-05-06,2024-07-29,2024-07-29,2024-08-12,2.260834444000026,2,100.0,reports_walkforward/returns_EOSUSDT_30min.pkl,45,7,1,5
EOSUSDT,30min,17,2024-05-20,2024-08-12,2024-08-12,2024-08-26,0.0,0,0.0,reports_walkforward/returns_EOSUSDT_30min.pkl,47,7,1,4
EOSUSDT,30min,18,2024-06-03,2024-08-26,2024-08-26,2024-09-09,0.9389274839999961,1,100.0,reports_walkforward/returns_EOSUSDT_30min.pkl,45,7,2,4
EOSUSDT,30min,19,2024-06-17,2024-09-09,2024-09-09,2024-09-23,0.0,0,0.0,reports_walkforward/returns_EOSUSDT_30min.pkl,53,5,1,3
EOSUSDT,30min,20,2024-07-01,2024-09-23,2024-09-23,2024-10-07,-1.2590311519999897,1,0.0,reports_walkforward/returns_EOSUSDT_30min.pkl,51,6,2,2
EOSUSDT,30min,21,2024-07-15,2024-10-07,2024-10-07,2024-10-21,0.0,0,0.0,reports_walkforward/returns_EOSUSDT_30min.pkl,53,5,1,3
EOSUSDT,30min,22,2024-07-29,2024-10-21,2024-10-21,2024-11-04,0.5840661680000192,1,100.0,reports_walkforward/returns_EOSUSDT_30min.pkl,51,5,2,5
EOSUSDT,30min,23,2024-08-12,2024-11-04,2024-11-04,2024-11-18,-16.666749116000023,8,50.0,reports_walkforward/returns_EOSUSDT_30min.pkl,49,5,1,2
EOSUSDT,30min,24,2024-08-26,2024-11-18,2024-11-18,2024-12-02,0.8204921680001087,4,50.0,reports_walkforward/returns_EOSUSDT_30min.pkl,52,9,1,5
EOSUSDT,30min,25,2024-09-09,2024-12-02,2024-12-02,2024-12-16,5.268995403999965,5,80.0,reports_walkforward/returns_EOSUSDT_30min.pkl,53,9,1,7
EOSUSDT,30min,26,2024-09-23,2024-12-16,2024-12-16,2024-12-30,-2.2840304879999884,2,50.0,reports_walkforward/returns_EOSUSDT_30min.pkl,51,8,2,6
EOSUSDT,30min,27,2024-10-07,2024-12-30,2024-12-30,2025-01-13,-0.6418284359999915,2,0.0,reports_walkforward/returns_EOSUSDT_30min.pkl,51,7,2,9
EOSUSDT,30min,28,2024-10-21,2025-01-13,2025-01-13,2025-01-27,0.006443319999971386,3,66.66666666666666,reports_walkforward/returns_EOSUSDT_30min.pkl,49,8,2,8
EOSUSDT,30min,29,2024-11-04,2025-01-27,2025-01-27,2025-02-10,0.1808074999999798,2,50.0,reports_walkforward/returns_EOSUSDT_30min.pkl,40,8,1,8
EOSUSDT,30min,30,2024-11-18,2025-02-10,2025-02-10,2025-02-24,0.0,0,0.0,reports_walkforward/returns_EOSUSDT_30min.pkl,40,8,1,7
LTCUSDT,30min,1,2023-10-09,2024-01-01,2024-01-01,2024-01-15,10.790115200000017,5,80.0,reports_walkforward/returns_LTCUSDT_30min.pkl,53,5,2,1
LTCUSDT,30min,2,2023-10-23,2024-01-15,2024-01-15,2024-01-29,-2.6096011200000047,1,0.0,reports_walkforward/returns_LTCUSDT_30min.pkl,54,5,1,1
LTCUSDT,30min,3,2023-11-06,2024-01-29,2024-01-29,2024-02-12,0.0,0,0.0,reports_walkforward/returns_LTCUSDT_30min.pkl,52,5,1,2
LTCUSDT,30min,4,2023-11-20,2024-02-12,2024-02-12,2024-02-26,-0.6448340799999785,2,0.0,reports_walkforward/returns_LTCUSDT_30min.pkl,54,5,2,1
LTCUSDT,30min,5,2023-12-04,2024-02-26,2024-02-26,2024-03-11,6.114249799999927,8,75.0,reports_walkforward/returns_LTCUSDT_30min.pkl,43,5,1,1
LTCUSDT,30min,6,2023-12-18,2024-03-11,2024-03-11,2024-03-25,17.280758600000045,8,87.5,reports_walkforward/returns_LTCUSDT_30min.pkl,40,5,1,1
LTCUSDT,30min,7,2024-01-01,2024-03-25,2024-03-25,2024-04-08,6.862021920000028,7,85.71428571428571,reports_walkforward/returns_LTCUSDT_30min.pkl,52,5,1,3
LTCUSDT,30min,8,2024-01-15,2024-04-08,2024-04-08,2024-04-22,-7.930229760000007,1,0.0,reports_walkforward/returns_LTCUSDT_30min.pkl,51,6,1,2
LTCUSDT,30min,9,2024-01-29,2024-04-22,2024-04-22,2024-05-06,2.41057536,2,100.0,reports_walkforward/returns_LTCUSDT_30min.pkl,46,5,1,3
LTCUSDT,30min,10,2024-02-12,2024-05-06,2024-05-06,2024-05-20,0.0,0,0.0,reports_walkforward/returns_LTCUSDT_30min.pkl,43,6,2,2
LTCUSDT,30min,11,2024-02-26,2024-05-20,2024-05-20,2024-06-03,1.5613655999999976,1,100.0,reports_walkforward/returns_LTCUSDT_30min.pkl,43,6,1,2
LTCUSDT,30min,12,2024-03-11,2024-06-03,2024-06-03,2024-06-17,2.5048166400000182,1,100.0,reports_walkforward/returns_LTCUSDT_30min.pkl,43,5,2,1
LTCUSDT,30min,13,2024-03-25,2024-06-17,2024-06-17,2024-07-01,-2.8920116000000107,2,0.0,reports_walkforward/returns_LTCUSDT_30min.pkl,45,5,1,1
LTCUSDT,30min,14,2024-04-08,2024-07-01,2024-07-01,2024-07-15,-6.369949520000007,4,75.0,reports_walkforward/returns_LTCUSDT_30min.pkl,45,5,1,1
LTCUSDT,30min,15,2024-04-22,2024-07-15,2024-07-15,2024-07-29,0.0,0,0.0,reports_walkforward/returns_LTCUSDT_30min.pkl,51,7,1,4
LTCUSDT,30min,16,2024-05-06,2024-07-29,2024-07-29,2024-08-12,-1.4535995599999851,3,66.66666666666666,reports_walkforward/returns_LTCUSDT_30min.pkl,46,6,1,1
LTCUSDT,30min,17,2024-05-20,2024-08-12,2024-08-12,2024-08-26,0.0,0,0.0,reports_walkforward/returns_LTCUSDT_30min.pkl,47,7,1,4
LTCUSDT,30min,18,2024-06-03,2024-08-26,2024-08-26,2024-09-09,0.0,0,0.0,reports_walkforward/returns_LTCUSDT_30min.pkl,49,7,1,4
LTCUSDT,30min,19,2024-06-17,2024-09-09,2024-09-09,2024-09-23,0.0,0,0.0,reports_walkforward/returns_LTCUSDT_30min.pkl,53,5,1,2
LTCUSDT,30min,20,2024-07-01,2024-09-23,2024-09-23,2024-10-07,-1.9303398000000027,1,0.0,reports_walkforward/returns_LTCUSDT_30min.pkl,47,5,1,1
LTCUSDT,30min,21,2024-07-15,2024-10-07,2024-10-07,2024-10-21,0.9931198400000341,1,100.0,reports_walkforward/returns_LTCUSDT_30min.pkl,49,5,1,5
LTCUSDT,30min,22,2024-07-29,2024-10-21,2024-10-21,2024-11-04,0.7704157200000061,1,100.0,reports_walkforward/returns_LTCUSDT_30min.pkl,49,5,1,2
LTCUSDT,30min,23,2024-08-12,2024-11-04,2024-11-04,2024-11-18,16.643332200000003,7,71.42857142857143,reports_walkforward/returns_LTCUSDT_30min.pkl,44,5,1,1
LTCUSDT,30min,24,2024-08-26,2024-11-18,2024-11-18,2024-12-02,-16.179246160000073,6,33.33333333333333,reports_walkforward/returns_LTCUSDT_30min.pkl,41,5,2,1
LTCUSDT,30min,25,2024-09-09,2024-12-02,2024-12-02,2024-12-16,1.698046160000044,5,60.0,reports_walkforward/returns_LTCUSDT_30min.pkl,53,6,1,1
LTCUSDT,30min,26,2024-09-23,2024-12-16,2024-12-16,2024-12-30,-0.6591805999999978,4,50.0,reports_walkforward/returns_LTCUSDT_30min.pkl,43,6,2,1
LTCUSDT,30min,27,2024-10-07,2024-12-30,2024-12-30,2025-01-13,-3.6766627200000235,3,33.33333333333333,reports_walkforward/returns_LTCUSDT_30min.pkl,44,5,1,2
LTCUSDT,30min,28,2024-10-21,2025-01-13,2025-01-13,2025-01-27,-5.135610879999986,8,87.5,reports_walkforward/returns_LTCUSDT_30min.pkl,44,5,1,7
LTCUSDT,30min,29,2024-11-04,2025-01-27,2025-01-27,2025-02-10,-9.148380840000048,5,60.0,reports_walkforward/returns_LTCUSDT_30min.pkl,44,5,2,4
LTCUSDT,30min,30,2024-11-18,2025-02-10,2025-02-10,2025-02-24,2.369028679999996,2,100.0,reports_walkforward/returns_LTCUSDT_30min.pkl,45,8,1,4
1000PEPEUSDT,1H,1,2023-10-09,2024-01-01,2024-01-01,2024-01-15,1.1721744035399162,4,50.0,reports_walkforward/returns_1000PEPEUSDT_1H.pkl,50,9,2,9
1000PEPEUSDT,1H,2,2023-10-23,2024-01-15,2024-01-15,2024-01-29,0.8127590943064034,4,50.0,reports_walkforward/returns_1000PEPEUSDT_1H.pkl,53,5,1,4
1000PEPEUSDT,1H,3,2023-11-06,2024-01-29,2024-01-29,2024-02-12,0.6105623542184135,5,40.0,reports_walkforward/returns_1000PEPEUSDT_1H.pkl,42,5,2,3
1000PEPEUSDT,1H,4,2023-11-20,2024-02-12,2024-02-12,2024-02-26,-0.010191194549991067,6,66.66666666666666,reports_walkforward/returns_1000PEPEUSDT_1H.pkl,43,5,2,4
1000PEPEUSDT,1H,5,2023-12-04,2024-02-26,2024-02-26,2024-03-11,-54.83183916874523,9,55.55555555555556,reports_walkforward/returns_1000PEPEUSDT_1H.pkl,42,7,1,2
1000PEPEUSDT,1H,6,2023-12-18,2024-03-11,2024-03-11,2024-03-25,11.628808234992793,7,85.71428571428571,reports_walkforward/returns_1000PEPEUSDT_1H.pkl,42,8,2,9
1000PEPEUSDT,1H,7,2024-01-01,2024-03-25,2024-03-25,2024-04-08,-0.666232910164033,4,50.0,reports_walkforward/returns_1000PEPEUSDT_1H.pkl,53,8,2,9
1000PEPEUSDT,1H,8,2024-01-15,2024-04-08,2024-04-08,2024-04-22,8.711258534620804,7,85.71428571428571,reports_walkforward/returns_1000PEPEUSDT_1H.pkl,41,9,1,9
1000PEPEUSDT,1H,9,2024-01-29,2024-04-22,2024-04-22,2024-05-06,-3.446357680729961,4,75.0,reports_walkforward/returns_1000PEPEUSDT_1H.pkl,42,9,1,9
1000PEPEUSDT,1H,10,2024-02-12,2024-05-06,2024-05-06,2024-05-20,0.9318284472907834,5,60.0,reports_walkforward/returns_1000PEPEUSDT_1H.pkl,53,7,2,9
1000PEPEUSDT,1H,11,2024-02-26,2024-05-20,2024-05-20,2024-06-03,3.679849404517177,7,57.14285714285714,reports_walkforward/returns_1000PEPEUSDT_1H.pkl,54,5,1,9
1000PEPEUSDT,1H,12,2024-03-11,2024-06-03,2024-06-03,2024-06-17,5.964867678564412,8,75.0,reports_walkforward/returns_1000PEPEUSDT_1H.pkl,53,5,1,8
1000PEPEUSDT,1H,13,2024-03-25,2024-06-17,2024-06-17,2024-07-01,9.57158630624322,5,100.0,reports_walkforward/returns_1000PEPEUSDT_1H.pkl,53,5,1,8
1000PEPEUSDT,1H,14,2024-04-08,2024-07-01,2024-07-01,2024-07-15,0.5618786633727835,7,71.42857142857143,reports_walkforward/returns_1000PEPEUSDT_1H.pkl,53,5,1,7
1000PEPEUSDT,1H,15,2024-04-22,2024-07-15,2024-07-15,2024-07-29,8.47405672564725,8,100.0,reports_walkforward/returns_1000PEPEUSDT_1H.pkl,53,5,1,6
1000PEPEUSDT,1H,16,2024-05-06,2024-07-29,2024-07-29,2024-08-12,-18.24548155823359,5,60.0,reports_walkforward/returns_1000PEPEUSDT_1H.pkl,53,5,1,6
1000PEPEUSDT,1H,17,2024-05-20,2024-08-12,2024-08-12,2024-08-26,2.806543289621999,3,66.66666666666666,reports_walkforward/returns_1000PEPEUSDT_1H.pkl,54,7,2,4
1000PEPEUSDT,1H,18,2024-06-03,2024-08-26,2024-08-26,2024-09-09,5.469834613992797,3,66.66666666666666,reports_walkforward/returns_1000PEPEUSDT_1H.pkl,54,8,1,3
1000PEPEUSDT,1H,19,2024-06-17,2024-09-09,2024-09-09,2024-09-23,1.2741434701916132,3,66.66666666666666,reports_walkforward/returns_1000PEPEUSDT_1H.pkl,54,8,1,2
1000PEPEUSDT,1H,20,2024-07-01,2024-09-23,2024-09-23,2024-10-07,-22.133171668923644,3,0.0,reports_walkforward/returns_1000PEPEUSDT_1H.pkl,49,8,1,2
1000PEPEUSDT,1H,21,2024-07-15,2024-10-07,2024-10-07,2024-10-21,7.843835999126347,1,100.0,reports_walkforward/returns_1000PEPEUSDT_1H.pkl,53,9,2,1
1000PEPEUSDT,1H,22,2024-07-29,2024-10-21,2024-10-21,2024-11-04,2.439063272118003,2,50.0,reports_walkforward/returns_1000PEPEUSDT_1H.pkl,47,8,2,2
1000PEPEUSDT,1H,23,2024-08-12,2024-11-04,2024-11-04,2024-11-18,-10.216517681962412,7,71.42857142857143,reports_walkforward/returns_1000PEPEUSDT_1H.pkl,50,8,1,4
1000PEPEUSDT,1H,24,2024-08-26,2024-11-18,2024-11-18,2024-12-02,5.295118367958818,8,87.5,reports_walkforward/returns_1000PEPEUSDT_1H.pkl,41,8,2,8
1000PEPEUSDT,1H,25,2024-09-09,2024-12-02,2024-12-02,2024-12-16,6.301464941579593,6,83.33333333333334,reports_walkforward/returns_1000PEPEUSDT_1H.pkl,41,8,1,7
1000PEPEUSDT,1H,26,2024-09-23,2024-12-16,2024-12-16,2024-12-30,-4.61244523431602,4,75.0,reports_walkforward/returns_1000PEPEUSDT_1H.pkl,43,7,2,5
1000PEPEUSDT,1H,27,2024-10-07,2024-12-30,2024-12-30,2025-01-13,0.09466821380479384,3,66.66666666666666,reports_walkforward/returns_1000PEPEUSDT_1H.pkl,47,6,2,2
1000PEPEUSDT,1H,28,2024-10-21,2025-01-13,2025-01-13,2025-01-27,1.4549501711939694,4,50.0,reports_walkforward/returns_1000PEPEUSDT_1H.pkl,47,7,1,2
1000PEPEUSDT,1H,29,2024-11-04,2025-01-27,2025-01-27,2025-02-10,12.37435780248315,7,85.71428571428571,reports_walkforward/returns_1000PEPEUSDT_1H.pkl,41,7,1,3
1000PEPEUSDT,1H,30,2024-11-18,2025-02-10,2025-02-10,2025-02-24,11.944573516138446,3,100.0,reports_walkforward/returns_1000PEPEUSDT_1H.pkl,41,6,2,1
AVAXUSDT,1H,1,2023-10-09,2024-01-01,2024-01-01,2024-01-15,14.396563924000016,7,100.0,reports_walkforward/returns_AVAXUSDT_1H.pkl,40,5,2,2
AVAXUSDT,1H,2,2023-10-23,2024-01-15,2024-01-15,2024-01-29,-8.336925324000022,4,25.0,reports_walkforward/returns_AVAXUSDT_1H.pkl,41,5,2,2
AVAXUSDT,1H,3,2023-11-06,2024-01-29,2024-01-29,2024-02-12,0.0,0,0.0,reports_walkforward/returns_AVAXUSDT_1H.pkl,43,9,2,2
AVAXUSDT,1H,4,2023-11-20,2024-02-12,2024-02-12,2024-02-26,0.0,0,0.0,reports_walkforward/returns_AVAXUSDT_1H.pkl,42,8,1,2
AVAXUSDT,1H,5,2023-12-04,2024-02-26,2024-02-26,2024-03-11,28.543740380000028,4,100.0,reports_walkforward/returns_AVAXUSDT_1H.pkl,49,8,2,1
AVAXUSDT,1H,6,2023-12-18,2024-03-11,2024-03-11,2024-03-25,35.233307591999896,6,100.0,reports_walkforward/returns_AVAXUSDT_1H.pkl,47,8,1,2
AVAXUSDT,1H,7,2024-01-01,2024-03-25,2024-03-25,2024-04-08,-0.43998210800000326,1,0.0,reports_walkforward/returns_AVAXUSDT_1H.pkl,50,8,1,2
AVAXUSDT,1H,8,2024-01-15,2024-04-08,2024-04-08,2024-04-22,-7.462813872000062,7,57.14285714285714,reports_walkforward/returns_AVAXUSDT_1H.pkl,54,5,1,3
AVAXUSDT,1H,9,2024-01-29,2024-04-22,2024-04-22,2024-05-06,1.2954129599999975,3,33.33333333333333,reports_walkforward/returns_AVAXUSDT_1H.pkl,54,7,1,2
AVAXUSDT,1H,10,2024-02-12,2024-05-06,2024-05-06,2024-05-20,0.46534601999999037,2,50.0,reports_walkforward/returns_AVAXUSDT_1H.pkl,53,6,1,5
AVAXUSDT,1H,11,2024-02-26,2024-05-20,2024-05-20,2024-06-03,2.1224099999999746,1,100.0,reports_walkforward/returns_AVAXUSDT_1H.pkl,51,7,1,2
AVAXUSDT,1H,12,2024-03-11,2024-06-03,2024-06-03,2024-06-17,0.476614179999979,2,50.0,reports_walkforward/returns_AVAXUSDT_1H.pkl,48,7,2,2
AVAXUSDT,1H,13,2024-03-25,2024-06-17,2024-06-17,2024-07-01,0.6726453560000012,4,50.0,reports_walkforward/returns_AVAXUSDT_1H.pkl,52,5,2,5
AVAXUSDT,1H,14,2024-04-08,2024-07-01,2024-07-01,2024-07-15,5.093501476000006,3,100.0,reports_walkforward/returns_AVAXUSDT_1H.pkl,45,6,1,5
AVAXUSDT,1H,15,2024-04-22,2024-07-15,2024-07-15,2024-07-29,2.0908524360000014,2,100.0,reports_walkforward/returns_AVAXUSDT_1H.pkl,54,7,1,6
AVAXUSDT,1H,16,2024-05-06,2024-07-29,2024-07-29,2024-08-12,-10.041768556000008,3,66.66666666666666,reports_walkforward/returns_AVAXUSDT_1H.pkl,51,6,2,6
AVAXUSDT,1H,17,2024-05-20,2024-08-12,2024-08-12,2024-08-26,-19.204672759999987,1,0.0,reports_walkforward/returns_AVAXUSDT_1H.pkl,44,6,1,1
AVAXUSDT,1H,18,2024-06-03,2024-08-26,2024-08-26,2024-09-09,0.0,0,0.0,reports_walkforward/returns_AVAXUSDT_1H.pkl,52,9,1,3
AVAXUSDT,1H,19,2024-06-17,2024-09-09,2024-09-09,2024-09-23,-3.255607452000009,1,0.0,reports_walkforward/returns_AVAXUSDT_1H.pkl,42,8,1,4
AVAXUSDT,1H,20,2024-07-01,2024-09-23,2024-09-23,2024-10-07,0.674695976000006,1,100.0,reports_walkforward/returns_AVAXUSDT_1H.pkl,52,9,2,4
AVAXUSDT,1H,21,2024-07-15,2024-10-07,2024-10-07,2024-10-21,0.31738334399999957,1,100.0,reports_walkforward/returns_AVAXUSDT_1H.pkl,40,9,2,4
AVAXUSDT,1H,22,2024-07-29,2024-10-21,2024-10-21,2024-11-04,0.4216146000000087,1,100.0,reports_walkforward/returns_AVAXUSDT_1H.pkl,40,8,2,6
AVAXUSDT,1H,23,2024-08-12,2024-11-04,2024-11-04,2024-11-18,-9.224071568000014,4,75.0,reports_walkforward/returns_AVAXUSDT_1H.pkl,41,9,2,4
AVAXUSDT,1H,24,2024-08-26,2024-11-18,2024-11-18,2024-12-02,3.6195465719999653,4,100.0,reports_walkforward/returns_AVAXUSDT_1H.pkl,40,9,2,9
AVAXUSDT,1H,25,2024-09-09,2024-12-02,2024-12-02,2024-12-16,0.6256251759999776,4,50.0,reports_walkforward/returns_AVAXUSDT_1H.pkl,40,7,2,9
AVAXUSDT,1H,26,2024-09-23,2024-12-16,2024-12-16,2024-12-30,3.2928527520000195,2,100.0,reports_walkforward/returns_AVAXUSDT_1H.pkl,40,9,2,8
AVAXUSDT,1H,27,2024-10-07,2024-12-30,2024-12-30,2025-01-13,-3.146393452000007,2,0.0,reports_walkforward/returns_AVAXUSDT_1H.pkl,41,7,2,9
AVAXUSDT,1H,28,2024-10-21,2025-01-13,2025-01-13,2025-01-27,1.3912703639999968,2,50.0,reports_walkforward/returns_AVAXUSDT_1H.pkl,41,8,2,9
AVAXUSDT,1H,29,2024-11-04,2025-01-27,2025-01-27,2025-02-10,3.663431868000022,1,100.0,reports_walkforward/returns_AVAXUSDT_1H.pkl,40,8,2,9
AVAXUSDT,1H,30,2024-11-18,2025-02-10,2025-02-10,2025-02-24,0.0,0,0.0,reports_walkforward/returns_AVAXUSDT_1H.pkl,43,8,2,8
SUIUSDT,30min,1,2023-10-09,2024-01-01,2024-01-01,2024-01-15,-12.924099176399972,8,75.0,reports_walkforward/returns_SUIUSDT_30min.pkl,42,7,2,2
SUIUSDT,30min,2,2023-10-23,2024-01-15,2024-01-15,2024-01-29,-8.130322401199997,12,58.333333333333336,reports_walkforward/returns_SUIUSDT_30min.pkl,41,5,2,3
SUIUSDT,30min,3,2023-11-06,2024-01-29,2024-01-29,2024-02-12,2.220871859199991,4,75.0,reports_walkforward/returns_SUIUSDT_30min.pkl,44,6,1,5
SUIUSDT,30min,4,2023-11-20,2024-02-12,2024-02-12,2024-02-26,1.2634542979999885,2,100.0,reports_walkforward/returns_SUIUSDT_30min.pkl,48,8,1,6
SUIUSDT,30min,5,2023-12-04,2024-02-26,2024-02-26,2024-03-11,9.638252027999993,11,90.9090909090909,reports_walkforward/returns_SUIUSDT_30min.pkl,46,5,2,5
SUIUSDT,30min,6,2023-12-18,2024-03-11,2024-03-11,2024-03-25,13.895942855999955,13,84.61538461538461,reports_walkforward/returns_SUIUSDT_30min.pkl,43,5,2,2
SUIUSDT,30min,7,2024-01-01,2024-03-25,2024-03-25,2024-04-08,-5.962732297200002,8,75.0,reports_walkforward/returns_SUIUSDT_30min.pkl,54,5,1,3
SUIUSDT,30min,8,2024-01-15,2024-04-08,2024-04-08,2024-04-22,-2.5189704319999673,9,55.55555555555556,reports_walkforward/returns_SUIUSDT_30min.pkl,54,5,1,2
