Symbol,Timeframe,Window,IS Start,IS End,OOS Start,OOS End,Return (%),Trades,Win Rate (%),ReturnsFile,param_lowest_point_bars,param_rsi_length,param_sell_barrier,param_dca_parts,param_max_lookback,param_sma_period,param_only_buy_above_sma
TRXUSDT,15min,21,2024-07-15,2024-10-07,2024-10-07,2024-10-21,-0.8913985494800158,5,80.0,reports_walkforward/returns_TRXUSDT_15min.pkl,8,32,68,4,58,66,True
TRXUSDT,15min,22,2024-07-29,2024-10-21,2024-10-21,2024-11-04,-0.15162222072000464,32,43.75,reports_walkforward/returns_TRXUSDT_15min.pkl,6,78,60,7,68,18,False
TRXUSDT,15min,23,2024-08-12,2024-11-04,2024-11-04,2024-11-18,9.452137877480048,7,57.14285714285714,reports_walkforward/returns_TRXUSDT_15min.pkl,4,26,74,6,34,32,False
TRXUSDT,15min,24,2024-08-26,2024-11-18,2024-11-18,2024-12-02,-0.4827362778799804,5,60.0,reports_walkforward/returns_TRXUSDT_15min.pkl,6,64,64,3,40,20,False
TRXUSDT,15min,25,2024-09-09,2024-12-02,2024-12-02,2024-12-16,-5.998875973199979,4,50.0,reports_walkforward/returns_TRXUSDT_15min.pkl,10,30,72,4,68,54,False
TRXUSDT,15min,26,2024-09-23,2024-12-16,2024-12-16,2024-12-30,-6.257684273440023,4,50.0,reports_walkforward/returns_TRXUSDT_15min.pkl,8,10,86,2,44,40,True
TRXUSDT,15min,27,2024-10-07,2024-12-30,2024-12-30,2025-01-13,-3.400536230800022,11,81.81818181818183,reports_walkforward/returns_TRXUSDT_15min.pkl,8,20,64,3,62,36,True
TRXUSDT,15min,28,2024-10-21,2025-01-13,2025-01-13,2025-01-27,6.5268291041200355,5,80.0,reports_walkforward/returns_TRXUSDT_15min.pkl,10,32,70,3,60,22,True
TRXUSDT,15min,29,2024-11-04,2025-01-27,2025-01-27,2025-02-10,1.8923415747599925,1,0.0,reports_walkforward/returns_TRXUSDT_15min.pkl,10,16,84,9,42,32,False
TRXUSDT,15min,30,2024-11-18,2025-02-10,2025-02-10,2025-02-24,1.7993800224799905,4,75.0,reports_walkforward/returns_TRXUSDT_15min.pkl,10,26,72,9,42,30,True
AVAXUSDT,1H,1,2023-10-09,2024-01-01,2024-01-01,2024-01-15,-3.783272667999993,2,50.0,reports_walkforward/returns_AVAXUSDT_1H.pkl,12,34,62,3,6,10,False
AVAXUSDT,1H,2,2023-10-23,2024-01-15,2024-01-15,2024-01-29,-2.5088319080000088,4,50.0,reports_walkforward/returns_AVAXUSDT_1H.pkl,8,26,64,7,78,48,False
AVAXUSDT,1H,3,2023-11-06,2024-01-29,2024-01-29,2024-02-12,7.3223575399999685,4,75.0,reports_walkforward/returns_AVAXUSDT_1H.pkl,8,28,64,4,14,14,False
AVAXUSDT,1H,4,2023-11-20,2024-02-12,2024-02-12,2024-02-26,-5.283108872000009,5,80.0,reports_walkforward/returns_AVAXUSDT_1H.pkl,6,20,62,2,10,38,False
AVAXUSDT,1H,5,2023-12-04,2024-02-26,2024-02-26,2024-03-11,17.00707607200005,10,90.0,reports_walkforward/returns_AVAXUSDT_1H.pkl,6,16,60,6,36,36,False
AVAXUSDT,1H,6,2023-12-18,2024-03-11,2024-03-11,2024-03-25,10.137200911999988,21,80.95238095238095,reports_walkforward/returns_AVAXUSDT_1H.pkl,12,10,42,3,24,28,False
AVAXUSDT,1H,7,2024-01-01,2024-03-25,2024-03-25,2024-04-08,-5.549526467999987,14,57.14285714285714,reports_walkforward/returns_AVAXUSDT_1H.pkl,6,22,52,5,20,26,False
AVAXUSDT,1H,8,2024-01-15,2024-04-08,2024-04-08,2024-04-22,-13.777665471999988,2,0.0,reports_walkforward/returns_AVAXUSDT_1H.pkl,10,52,58,5,40,78,False
AVAXUSDT,1H,9,2024-01-29,2024-04-22,2024-04-22,2024-05-06,-2.167007224000006,7,42.857142857142854,reports_walkforward/returns_AVAXUSDT_1H.pkl,16,4,60,2,12,60,False
AVAXUSDT,1H,10,2024-02-12,2024-05-06,2024-05-06,2024-05-20,1.0367600640000196,6,83.33333333333334,reports_walkforward/returns_AVAXUSDT_1H.pkl,6,8,66,2,78,74,True
AVAXUSDT,1H,11,2024-02-26,2024-05-20,2024-05-20,2024-06-03,-0.19208109200000711,8,62.5,reports_walkforward/returns_AVAXUSDT_1H.pkl,12,10,56,5,54,44,False
AVAXUSDT,1H,12,2024-03-11,2024-06-03,2024-06-03,2024-06-17,-1.7421647639999538,4,0.0,reports_walkforward/returns_AVAXUSDT_1H.pkl,4,78,54,9,30,42,True
AVAXUSDT,1H,13,2024-03-25,2024-06-17,2024-06-17,2024-07-01,-0.003546483999983252,21,52.38095238095239,reports_walkforward/returns_AVAXUSDT_1H.pkl,6,60,44,2,76,72,True
AVAXUSDT,1H,14,2024-04-08,2024-07-01,2024-07-01,2024-07-15,0.0,0,0.0,reports_walkforward/returns_AVAXUSDT_1H.pkl,12,38,56,1,24,36,True
AVAXUSDT,1H,15,2024-04-22,2024-07-15,2024-07-15,2024-07-29,3.2643660399999552,9,55.55555555555556,reports_walkforward/returns_AVAXUSDT_1H.pkl,16,56,52,8,76,14,False
AVAXUSDT,1H,16,2024-05-06,2024-07-29,2024-07-29,2024-08-12,3.9281743199999886,3,33.33333333333333,reports_walkforward/returns_AVAXUSDT_1H.pkl,12,72,48,1,14,40,True
AVAXUSDT,1H,17,2024-05-20,2024-08-12,2024-08-12,2024-08-26,0.34456046399997664,5,60.0,reports_walkforward/returns_AVAXUSDT_1H.pkl,10,14,54,7,38,70,True
AVAXUSDT,1H,18,2024-06-03,2024-08-26,2024-08-26,2024-09-09,2.3109233680000063,1,0.0,reports_walkforward/returns_AVAXUSDT_1H.pkl,10,76,56,8,58,38,True
AVAXUSDT,1H,19,2024-06-17,2024-09-09,2024-09-09,2024-09-23,3.680795767999978,8,75.0,reports_walkforward/returns_AVAXUSDT_1H.pkl,8,70,58,8,36,44,True
AVAXUSDT,1H,20,2024-07-01,2024-09-23,2024-09-23,2024-10-07,1.627974956,3,66.66666666666666,reports_walkforward/returns_AVAXUSDT_1H.pkl,6,34,62,8,74,34,True
AVAXUSDT,1H,21,2024-07-15,2024-10-07,2024-10-07,2024-10-21,3.2193679400000175,3,66.66666666666666,reports_walkforward/returns_AVAXUSDT_1H.pkl,8,72,58,5,44,36,True
AVAXUSDT,1H,22,2024-07-29,2024-10-21,2024-10-21,2024-11-04,-7.245232471999985,1,0.0,reports_walkforward/returns_AVAXUSDT_1H.pkl,4,78,58,4,70,48,True
AVAXUSDT,1H,23,2024-08-12,2024-11-04,2024-11-04,2024-11-18,4.203842920000023,6,66.66666666666666,reports_walkforward/returns_AVAXUSDT_1H.pkl,20,28,50,4,52,34,False
AVAXUSDT,1H,24,2024-08-26,2024-11-18,2024-11-18,2024-12-02,22.571575980000013,2,50.0,reports_walkforward/returns_AVAXUSDT_1H.pkl,4,38,66,3,62,46,False
AVAXUSDT,1H,25,2024-09-09,2024-12-02,2024-12-02,2024-12-16,-1.9010604680000154,2,0.0,reports_walkforward/returns_AVAXUSDT_1H.pkl,12,34,60,2,24,14,False
AVAXUSDT,1H,26,2024-09-23,2024-12-16,2024-12-16,2024-12-30,-17.60177717200002,1,0.0,reports_walkforward/returns_AVAXUSDT_1H.pkl,12,38,60,6,76,46,False
AVAXUSDT,1H,27,2024-10-07,2024-12-30,2024-12-30,2025-01-13,-2.3615243399999652,8,75.0,reports_walkforward/returns_AVAXUSDT_1H.pkl,4,44,62,4,58,48,False
AVAXUSDT,1H,28,2024-10-21,2025-01-13,2025-01-13,2025-01-27,-2.002137199999998,1,0.0,reports_walkforward/returns_AVAXUSDT_1H.pkl,4,46,62,2,22,48,False
AVAXUSDT,1H,29,2024-11-04,2025-01-27,2025-01-27,2025-02-10,-17.648599896000018,1,0.0,reports_walkforward/returns_AVAXUSDT_1H.pkl,4,66,58,8,28,16,False
AVAXUSDT,1H,30,2024-11-18,2025-02-10,2025-02-10,2025-02-24,1.9308235479999603,8,87.5,reports_walkforward/returns_AVAXUSDT_1H.pkl,4,42,56,9,70,22,True
TRXUSDT,30min,1,2023-10-09,2024-01-01,2024-01-01,2024-01-15,3.6676944012000057,7,85.71428571428571,reports_walkforward/returns_TRXUSDT_30min.pkl,4,60,64,5,62,22,False
TRXUSDT,30min,2,2023-10-23,2024-01-15,2024-01-15,2024-01-29,0.6842472676399591,3,66.66666666666666,reports_walkforward/returns_TRXUSDT_30min.pkl,22,56,60,5,62,70,False
TRXUSDT,30min,3,2023-11-06,2024-01-29,2024-01-29,2024-02-12,3.7274542653599863,7,85.71428571428571,reports_walkforward/returns_TRXUSDT_30min.pkl,6,26,70,6,32,42,False
TRXUSDT,30min,4,2023-11-20,2024-02-12,2024-02-12,2024-02-26,0.7843902472000286,10,70.0,reports_walkforward/returns_TRXUSDT_30min.pkl,8,70,62,6,20,74,False
TRXUSDT,30min,5,2023-12-04,2024-02-26,2024-02-26,2024-03-11,-3.8530078268000256,10,50.0,reports_walkforward/returns_TRXUSDT_30min.pkl,4,48,66,3,36,52,True
TRXUSDT,30min,6,2023-12-18,2024-03-11,2024-03-11,2024-03-25,-2.3186876757599895,1,0.0,reports_walkforward/returns_TRXUSDT_30min.pkl,12,78,62,2,34,78,True
TRXUSDT,30min,7,2024-01-01,2024-03-25,2024-03-25,2024-04-08,-0.6333766809599739,7,71.42857142857143,reports_walkforward/returns_TRXUSDT_30min.pkl,12,6,76,5,40,48,True
TRXUSDT,30min,8,2024-01-15,2024-04-08,2024-04-08,2024-04-22,0.18669622084002135,8,75.0,reports_walkforward/returns_TRXUSDT_30min.pkl,18,10,72,8,18,28,False
TRXUSDT,30min,9,2024-01-29,2024-04-22,2024-04-22,2024-05-06,1.506415537439998,1,0.0,reports_walkforward/returns_TRXUSDT_30min.pkl,22,62,84,5,20,62,False
TRXUSDT,30min,10,2024-02-12,2024-05-06,2024-05-06,2024-05-20,-0.18334310068000015,5,80.0,reports_walkforward/returns_TRXUSDT_30min.pkl,18,12,68,9,12,12,False
TRXUSDT,30min,11,2024-02-26,2024-05-20,2024-05-20,2024-06-03,0.0,0,0.0,reports_walkforward/returns_TRXUSDT_30min.pkl,20,30,64,4,18,60,True
TRXUSDT,30min,12,2024-03-11,2024-06-03,2024-06-03,2024-06-17,0.9275923219600024,1,0.0,reports_walkforward/returns_TRXUSDT_30min.pkl,22,54,68,9,60,36,False
TRXUSDT,30min,13,2024-03-25,2024-06-17,2024-06-17,2024-07-01,0.7377763938000381,10,60.0,reports_walkforward/returns_TRXUSDT_30min.pkl,8,78,58,6,44,20,True
TRXUSDT,30min,14,2024-04-08,2024-07-01,2024-07-01,2024-07-15,2.9952372958000018,8,87.5,reports_walkforward/returns_TRXUSDT_30min.pkl,14,32,64,8,28,74,False
TRXUSDT,30min,15,2024-04-22,2024-07-15,2024-07-15,2024-07-29,2.6014591094400075,2,50.0,reports_walkforward/returns_TRXUSDT_30min.pkl,4,52,64,3,28,16,False
TRXUSDT,30min,16,2024-05-06,2024-07-29,2024-07-29,2024-08-12,2.8498003576000075,3,66.66666666666666,reports_walkforward/returns_TRXUSDT_30min.pkl,6,56,62,3,76,42,True
TRXUSDT,30min,17,2024-05-20,2024-08-12,2024-08-12,2024-08-26,2.5687782462399555,21,66.66666666666666,reports_walkforward/returns_TRXUSDT_30min.pkl,8,54,60,5,42,62,True
TRXUSDT,30min,18,2024-06-03,2024-08-26,2024-08-26,2024-09-09,-3.101735433480046,2,0.0,reports_walkforward/returns_TRXUSDT_30min.pkl,14,20,72,7,6,28,False
TRXUSDT,30min,19,2024-06-17,2024-09-09,2024-09-09,2024-09-23,0.40506219891998096,2,50.0,reports_walkforward/returns_TRXUSDT_30min.pkl,14,44,64,6,18,32,False
TRXUSDT,30min,20,2024-07-01,2024-09-23,2024-09-23,2024-10-07,0.40359848443998203,4,75.0,reports_walkforward/returns_TRXUSDT_30min.pkl,16,46,62,6,42,74,False
TRXUSDT,30min,21,2024-07-15,2024-10-07,2024-10-07,2024-10-21,-0.47226426692003054,6,83.33333333333334,reports_walkforward/returns_TRXUSDT_30min.pkl,6,42,64,8,30,68,False
TRXUSDT,30min,22,2024-07-29,2024-10-21,2024-10-21,2024-11-04,0.8589427855600018,5,80.0,reports_walkforward/returns_TRXUSDT_30min.pkl,8,18,74,3,24,42,True
TRXUSDT,30min,23,2024-08-12,2024-11-04,2024-11-04,2024-11-18,8.10207257947999,7,85.71428571428571,reports_walkforward/returns_TRXUSDT_30min.pkl,6,56,64,3,6,16,True
TRXUSDT,30min,24,2024-08-26,2024-11-18,2024-11-18,2024-12-02,5.294545431240016,2,50.0,reports_walkforward/returns_TRXUSDT_30min.pkl,4,54,66,5,70,64,False
TRXUSDT,30min,25,2024-09-09,2024-12-02,2024-12-02,2024-12-16,-11.940663603040013,2,0.0,reports_walkforward/returns_TRXUSDT_30min.pkl,14,42,64,4,46,18,False
TRXUSDT,30min,26,2024-09-23,2024-12-16,2024-12-16,2024-12-30,-3.3930359217599793,3,33.33333333333333,reports_walkforward/returns_TRXUSDT_30min.pkl,14,76,56,6,32,20,False
TRXUSDT,30min,27,2024-10-07,2024-12-30,2024-12-30,2025-01-13,-3.4835476406000043,2,50.0,reports_walkforward/returns_TRXUSDT_30min.pkl,4,14,78,2,76,54,False
TRXUSDT,30min,28,2024-10-21,2025-01-13,2025-01-13,2025-01-27,0.3711146472000104,31,38.70967741935484,reports_walkforward/returns_TRXUSDT_30min.pkl,22,66,44,7,62,38,False
TRXUSDT,30min,29,2024-11-04,2025-01-27,2025-01-27,2025-02-10,-1.2340194971599883,4,50.0,reports_walkforward/returns_TRXUSDT_30min.pkl,6,14,74,3,22,14,True
TRXUSDT,30min,30,2024-11-18,2025-02-10,2025-02-10,2025-02-24,2.2233958574399804,6,83.33333333333334,reports_walkforward/returns_TRXUSDT_30min.pkl,8,62,58,4,66,24,True
DOTUSDT,1H,1,2023-10-09,2024-01-01,2024-01-01,2024-01-15,4.534568452000021,3,66.66666666666666,reports_walkforward/returns_DOTUSDT_1H.pkl,10,20,64,2,16,56,False
DOTUSDT,1H,2,2023-10-23,2024-01-15,2024-01-15,2024-01-29,-7.764090775999977,3,66.66666666666666,reports_walkforward/returns_DOTUSDT_1H.pkl,18,30,56,2,34,64,False
DOTUSDT,1H,3,2023-11-06,2024-01-29,2024-01-29,2024-02-12,4.440326847999998,10,80.0,reports_walkforward/returns_DOTUSDT_1H.pkl,6,48,56,5,64,36,False
DOTUSDT,1H,4,2023-11-20,2024-02-12,2024-02-12,2024-02-26,8.519764295999988,9,88.88888888888889,reports_walkforward/returns_DOTUSDT_1H.pkl,10,38,56,3,8,48,False
DOTUSDT,1H,5,2023-12-04,2024-02-26,2024-02-26,2024-03-11,7.995745684000033,5,80.0,reports_walkforward/returns_DOTUSDT_1H.pkl,6,64,60,4,18,48,True
DOTUSDT,1H,6,2023-12-18,2024-03-11,2024-03-11,2024-03-25,-12.356417300000011,2,50.0,reports_walkforward/returns_DOTUSDT_1H.pkl,8,20,64,4,44,40,False
DOTUSDT,1H,7,2024-01-01,2024-03-25,2024-03-25,2024-04-08,-3.7095673280000074,1,0.0,reports_walkforward/returns_DOTUSDT_1H.pkl,10,56,58,5,46,36,False
DOTUSDT,1H,8,2024-01-15,2024-04-08,2024-04-08,2024-04-22,-18.238992956,2,0.0,reports_walkforward/returns_DOTUSDT_1H.pkl,10,18,66,3,10,36,False
DOTUSDT,1H,9,2024-01-29,2024-04-22,2024-04-22,2024-05-06,-3.946350247999997,2,50.0,reports_walkforward/returns_DOTUSDT_1H.pkl,16,18,66,2,66,22,False
DOTUSDT,1H,10,2024-02-12,2024-05-06,2024-05-06,2024-05-20,0.8939139120000439,5,80.0,reports_walkforward/returns_DOTUSDT_1H.pkl,14,12,60,7,12,10,False
DOTUSDT,1H,11,2024-02-26,2024-05-20,2024-05-20,2024-06-03,0.2474194319999956,6,66.66666666666666,reports_walkforward/returns_DOTUSDT_1H.pkl,6,18,58,9,58,52,False
DOTUSDT,1H,12,2024-03-11,2024-06-03,2024-06-03,2024-06-17,1.6531766359999756,9,77.77777777777779,reports_walkforward/returns_DOTUSDT_1H.pkl,22,44,48,7,78,36,False
DOTUSDT,1H,13,2024-03-25,2024-06-17,2024-06-17,2024-07-01,1.2685172480000118,5,80.0,reports_walkforward/returns_DOTUSDT_1H.pkl,16,60,54,4,10,70,True
DOTUSDT,1H,14,2024-04-08,2024-07-01,2024-07-01,2024-07-15,1.673345211999977,3,100.0,reports_walkforward/returns_DOTUSDT_1H.pkl,20,36,56,2,54,70,True
DOTUSDT,1H,15,2024-04-22,2024-07-15,2024-07-15,2024-07-29,-2.8262214720000123,1,0.0,reports_walkforward/returns_DOTUSDT_1H.pkl,12,58,56,8,14,46,False
DOTUSDT,1H,16,2024-05-06,2024-07-29,2024-07-29,2024-08-12,-9.661168504000017,3,33.33333333333333,reports_walkforward/returns_DOTUSDT_1H.pkl,18,32,56,8,38,30,False
DOTUSDT,1H,17,2024-05-20,2024-08-12,2024-08-12,2024-08-26,0.5938499640000039,3,66.66666666666666,reports_walkforward/returns_DOTUSDT_1H.pkl,18,26,54,2,56,66,True
DOTUSDT,1H,18,2024-06-03,2024-08-26,2024-08-26,2024-09-09,0.0,0,0.0,reports_walkforward/returns_DOTUSDT_1H.pkl,12,34,66,5,28,26,True
DOTUSDT,1H,19,2024-06-17,2024-09-09,2024-09-09,2024-09-23,-0.745189028000004,6,33.33333333333333,reports_walkforward/returns_DOTUSDT_1H.pkl,18,64,54,4,4,78,True
DOTUSDT,1H,20,2024-07-01,2024-09-23,2024-09-23,2024-10-07,-0.46946792799995585,8,62.5,reports_walkforward/returns_DOTUSDT_1H.pkl,8,6,40,2,40,50,True
DOTUSDT,1H,21,2024-07-15,2024-10-07,2024-10-07,2024-10-21,2.6257707759999915,19,63.1578947368421,reports_walkforward/returns_DOTUSDT_1H.pkl,4,4,50,2,56,68,True
DOTUSDT,1H,22,2024-07-29,2024-10-21,2024-10-21,2024-11-04,-3.0824428399999992,3,66.66666666666666,reports_walkforward/returns_DOTUSDT_1H.pkl,6,10,68,2,6,34,True
DOTUSDT,1H,23,2024-08-12,2024-11-04,2024-11-04,2024-11-18,0.5841062919999862,6,83.33333333333334,reports_walkforward/returns_DOTUSDT_1H.pkl,10,42,58,4,46,32,True
DOTUSDT,1H,24,2024-08-26,2024-11-18,2024-11-18,2024-12-02,14.993678352000028,10,60.0,reports_walkforward/returns_DOTUSDT_1H.pkl,4,64,60,9,60,50,False
DOTUSDT,1H,25,2024-09-09,2024-12-02,2024-12-02,2024-12-16,-9.005280783999991,1,0.0,reports_walkforward/returns_DOTUSDT_1H.pkl,4,72,60,3,68,52,True
DOTUSDT,1H,26,2024-09-23,2024-12-16,2024-12-16,2024-12-30,-10.110089135999967,4,50.0,reports_walkforward/returns_DOTUSDT_1H.pkl,6,20,62,2,48,24,False
DOTUSDT,1H,27,2024-10-07,2024-12-30,2024-12-30,2025-01-13,-1.6002222240000252,9,66.66666666666666,reports_walkforward/returns_DOTUSDT_1H.pkl,12,36,54,5,42,28,False
DOTUSDT,1H,28,2024-10-21,2025-01-13,2025-01-13,2025-01-27,-0.797280144000001,3,33.33333333333333,reports_walkforward/returns_DOTUSDT_1H.pkl,10,12,62,3,48,54,True
DOTUSDT,1H,29,2024-11-04,2025-01-27,2025-01-27,2025-02-10,-17.89275234800001,14,85.71428571428571,reports_walkforward/returns_DOTUSDT_1H.pkl,10,6,50,5,38,38,False
DOTUSDT,1H,30,2024-11-18,2025-02-10,2025-02-10,2025-02-24,5.093614964000048,15,80.0,reports_walkforward/returns_DOTUSDT_1H.pkl,14,6,48,3,50,48,False
AAVEUSDT,30min,1,2023-10-09,2024-01-01,2024-01-01,2024-01-15,0.0,0,0.0,reports_walkforward/returns_AAVEUSDT_30min.pkl,22,10,80,1,28,78,False
AAVEUSDT,30min,2,2023-10-23,2024-01-15,2024-01-15,2024-01-29,-8.410678240000014,2,0.0,reports_walkforward/returns_AAVEUSDT_30min.pkl,12,60,58,5,26,28,False
AAVEUSDT,30min,3,2023-11-06,2024-01-29,2024-01-29,2024-02-12,-0.15184919999999824,5,60.0,reports_walkforward/returns_AAVEUSDT_30min.pkl,16,70,56,8,50,62,False
AAVEUSDT,30min,4,2023-11-20,2024-02-12,2024-02-12,2024-02-26,10.641725599999985,6,83.33333333333334,reports_walkforward/returns_AAVEUSDT_30min.pkl,16,76,56,5,72,44,False
AAVEUSDT,30min,5,2023-12-04,2024-02-26,2024-02-26,2024-03-11,7.900622400000001,23,91.30434782608695,reports_walkforward/returns_AAVEUSDT_30min.pkl,12,10,58,6,22,28,False
AAVEUSDT,30min,6,2023-12-18,2024-03-11,2024-03-11,2024-03-25,-6.121103479999979,5,80.0,reports_walkforward/returns_AAVEUSDT_30min.pkl,12,66,56,3,50,52,False
AAVEUSDT,30min,7,2024-01-01,2024-03-25,2024-03-25,2024-04-08,5.794320399999986,15,93.33333333333333,reports_walkforward/returns_AAVEUSDT_30min.pkl,16,16,54,5,50,74,False
AAVEUSDT,30min,8,2024-01-15,2024-04-08,2024-04-08,2024-04-22,-13.698122400000013,14,64.28571428571429,reports_walkforward/returns_AAVEUSDT_30min.pkl,18,8,60,2,20,18,False
AAVEUSDT,30min,9,2024-01-29,2024-04-22,2024-04-22,2024-05-06,-7.417153919999963,10,60.0,reports_walkforward/returns_AAVEUSDT_30min.pkl,18,8,66,1,20,12,False
AAVEUSDT,30min,10,2024-02-12,2024-05-06,2024-05-06,2024-05-20,-5.423984679999883,36,52.77777777777778,reports_walkforward/returns_AAVEUSDT_30min.pkl,6,18,52,2,10,24,False
AAVEUSDT,30min,11,2024-02-26,2024-05-20,2024-05-20,2024-06-03,0.8422035200000177,4,50.0,reports_walkforward/returns_AAVEUSDT_30min.pkl,8,28,58,1,4,56,False
AAVEUSDT,30min,12,2024-03-11,2024-06-03,2024-06-03,2024-06-17,-3.1829108800000006,12,75.0,reports_walkforward/returns_AAVEUSDT_30min.pkl,20,16,54,2,50,46,False
AAVEUSDT,30min,13,2024-03-25,2024-06-17,2024-06-17,2024-07-01,2.4085419199999736,16,87.5,reports_walkforward/returns_AAVEUSDT_30min.pkl,8,54,54,2,26,38,True
AAVEUSDT,30min,14,2024-04-08,2024-07-01,2024-07-01,2024-07-15,-1.0017562000000368,17,88.23529411764706,reports_walkforward/returns_AAVEUSDT_30min.pkl,8,20,58,2,44,40,True
AAVEUSDT,30min,15,2024-04-22,2024-07-15,2024-07-15,2024-07-29,-1.0727490400000206,5,40.0,reports_walkforward/returns_AAVEUSDT_30min.pkl,20,32,58,2,8,38,False
AAVEUSDT,30min,16,2024-05-06,2024-07-29,2024-07-29,2024-08-12,-3.117648000000006,4,50.0,reports_walkforward/returns_AAVEUSDT_30min.pkl,10,12,74,2,34,52,False
AAVEUSDT,30min,17,2024-05-20,2024-08-12,2024-08-12,2024-08-26,27.913978560000107,20,85.0,reports_walkforward/returns_AAVEUSDT_30min.pkl,6,32,60,2,26,26,False
AAVEUSDT,30min,18,2024-06-03,2024-08-26,2024-08-26,2024-09-09,13.253206800000017,15,66.66666666666666,reports_walkforward/returns_AAVEUSDT_30min.pkl,6,20,62,3,56,44,False
AAVEUSDT,30min,19,2024-06-17,2024-09-09,2024-09-09,2024-09-23,7.8067522,17,76.47058823529412,reports_walkforward/returns_AAVEUSDT_30min.pkl,6,26,62,4,26,34,False
AAVEUSDT,30min,20,2024-07-01,2024-09-23,2024-09-23,2024-10-07,-14.08465440000002,1,0.0,reports_walkforward/returns_AAVEUSDT_30min.pkl,6,30,66,1,14,14,False
AAVEUSDT,30min,21,2024-07-15,2024-10-07,2024-10-07,2024-10-21,2.9133955600000316,4,75.0,reports_walkforward/returns_AAVEUSDT_30min.pkl,18,18,68,3,50,14,False
AAVEUSDT,30min,22,2024-07-29,2024-10-21,2024-10-21,2024-11-04,-5.0994437600000335,3,66.66666666666666,reports_walkforward/returns_AAVEUSDT_30min.pkl,20,14,72,6,18,64,False
AAVEUSDT,30min,23,2024-08-12,2024-11-04,2024-11-04,2024-11-18,9.110085399999978,6,83.33333333333334,reports_walkforward/returns_AAVEUSDT_30min.pkl,6,22,66,9,42,32,False
AAVEUSDT,30min,24,2024-08-26,2024-11-18,2024-11-18,2024-12-02,18.316559040000023,7,85.71428571428571,reports_walkforward/returns_AAVEUSDT_30min.pkl,22,32,58,7,78,38,False
AAVEUSDT,30min,25,2024-09-09,2024-12-02,2024-12-02,2024-12-16,7.9554971600000135,3,66.66666666666666,reports_walkforward/returns_AAVEUSDT_30min.pkl,16,20,70,5,8,44,False
AAVEUSDT,30min,26,2024-09-23,2024-12-16,2024-12-16,2024-12-30,-12.408297599999985,17,47.05882352941176,reports_walkforward/returns_AAVEUSDT_30min.pkl,4,26,60,2,48,56,False
AAVEUSDT,30min,27,2024-10-07,2024-12-30,2024-12-30,2025-01-13,-4.523497080000016,3,66.66666666666666,reports_walkforward/returns_AAVEUSDT_30min.pkl,12,8,82,2,50,68,False
AAVEUSDT,30min,28,2024-10-21,2025-01-13,2025-01-13,2025-01-27,19.763686320000005,8,87.5,reports_walkforward/returns_AAVEUSDT_30min.pkl,8,14,68,3,78,50,False
AAVEUSDT,30min,29,2024-11-04,2025-01-27,2025-01-27,2025-02-10,-17.610851279999984,2,50.0,reports_walkforward/returns_AAVEUSDT_30min.pkl,8,48,60,1,26,42,False
AAVEUSDT,30min,30,2024-11-18,2025-02-10,2025-02-10,2025-02-24,1.7730503199999914,3,66.66666666666666,reports_walkforward/returns_AAVEUSDT_30min.pkl,4,26,64,2,52,30,False
TRXUSDT,1H,1,2023-10-09,2024-01-01,2024-01-01,2024-01-15,1.6088760441199668,4,25.0,reports_walkforward/returns_TRXUSDT_1H.pkl,4,68,60,8,60,24,False
TRXUSDT,1H,2,2023-10-23,2024-01-15,2024-01-15,2024-01-29,1.572144923719998,2,50.0,reports_walkforward/returns_TRXUSDT_1H.pkl,12,76,58,5,66,66,False
TRXUSDT,1H,3,2023-11-06,2024-01-29,2024-01-29,2024-02-12,1.7739693107199805,11,81.81818181818183,reports_walkforward/returns_TRXUSDT_1H.pkl,6,72,60,5,78,78,False
TRXUSDT,1H,4,2023-11-20,2024-02-12,2024-02-12,2024-02-26,1.406777259199976,10,80.0,reports_walkforward/returns_TRXUSDT_1H.pkl,4,30,68,5,26,36,False
TRXUSDT,1H,5,2023-12-04,2024-02-26,2024-02-26,2024-03-11,-3.1916080764800014,1,0.0,reports_walkforward/returns_TRXUSDT_1H.pkl,12,20,70,5,42,62,False
TRXUSDT,1H,6,2023-12-18,2024-03-11,2024-03-11,2024-03-25,-4.470987582279995,1,0.0,reports_walkforward/returns_TRXUSDT_1H.pkl,6,30,68,2,20,26,False
TRXUSDT,1H,7,2024-01-01,2024-03-25,2024-03-25,2024-04-08,0.15018062739999838,1,0.0,reports_walkforward/returns_TRXUSDT_1H.pkl,4,60,64,2,34,78,False
TRXUSDT,1H,8,2024-01-15,2024-04-08,2024-04-08,2024-04-22,-3.966468156559999,1,0.0,reports_walkforward/returns_TRXUSDT_1H.pkl,8,26,68,2,32,68,True
TRXUSDT,1H,9,2024-01-29,2024-04-22,2024-04-22,2024-05-06,1.229607940239985,5,80.0,reports_walkforward/returns_TRXUSDT_1H.pkl,6,6,80,8,58,76,False
TRXUSDT,1H,10,2024-02-12,2024-05-06,2024-05-06,2024-05-20,0.07816863007998887,1,100.0,reports_walkforward/returns_TRXUSDT_1H.pkl,18,62,56,9,56,50,True
TRXUSDT,1H,11,2024-02-26,2024-05-20,2024-05-20,2024-06-03,0.29555553508002763,1,100.0,reports_walkforward/returns_TRXUSDT_1H.pkl,10,68,58,7,54,66,True
