Symbol,Timeframe,Window,IS Start,IS End,OOS Start,OOS End,Return (%),Trades,Win Rate (%),ReturnsFile,param_port,param_ps2,param_ps3,param_ps4,param_ps5,param_ps6,param_ps7,param_ps8,param_ma_length,param_rsi_length,param_oversold,param_profit_target_percent,param_profit_target_percent_all,param_take_profit_progression,param_entry_on
AAVEUSDT,1H,16,2024-05-06,2024-07-29,2024-07-29,2024-08-12,0.9952325187176481,6,83.33333333333334,reports_walkforward/returns_AAVEUSDT_1H.pkl,16,3,2,3,6,20,15,25,50,17,38,1,5,16,True
AAVEUSDT,1H,17,2024-05-20,2024-08-12,2024-08-12,2024-08-26,0.0,0,0.0,reports_walkforward/returns_AAVEUSDT_1H.pkl,19,4,3,3,13,12,29,49,100,13,32,1,6,12,False
AAVEUSDT,1H,18,2024-06-03,2024-08-26,2024-08-26,2024-09-09,9.323530966081407,4,75.0,reports_walkforward/returns_AAVEUSDT_1H.pkl,17,2,2,3,7,17,30,39,110,8,39,3,6,13,True
AAVEUSDT,1H,19,2024-06-17,2024-09-09,2024-09-09,2024-09-23,3.1000275544623923,1,100.0,reports_walkforward/returns_AAVEUSDT_1H.pkl,17,2,6,5,6,17,30,33,50,8,34,4,2,17,False
AAVEUSDT,1H,20,2024-07-01,2024-09-23,2024-09-23,2024-10-07,1.213047992344829,1,0.0,reports_walkforward/returns_AAVEUSDT_1H.pkl,17,3,2,4,13,10,31,49,50,7,25,5,4,6,False
AAVEUSDT,1H,21,2024-07-15,2024-10-07,2024-10-07,2024-10-21,0.0,0,0.0,reports_walkforward/returns_AAVEUSDT_1H.pkl,17,1,2,6,5,12,29,39,60,17,36,5,2,6,False
AAVEUSDT,1H,22,2024-07-29,2024-10-21,2024-10-21,2024-11-04,-1.0413796433547895,2,50.0,reports_walkforward/returns_AAVEUSDT_1H.pkl,17,2,7,3,12,12,33,37,70,13,35,5,4,8,False
AAVEUSDT,1H,23,2024-08-12,2024-11-04,2024-11-04,2024-11-18,12.831540842612664,2,100.0,reports_walkforward/returns_AAVEUSDT_1H.pkl,19,2,5,4,5,22,32,47,110,12,33,5,2,5,True
AAVEUSDT,1H,24,2024-08-26,2024-11-18,2024-11-18,2024-12-02,5.259989281846633,4,100.0,reports_walkforward/returns_AAVEUSDT_1H.pkl,19,2,3,4,7,21,33,41,60,10,34,4,4,19,True
AAVEUSDT,15min,1,2023-10-09,2024-01-01,2024-01-01,2024-01-15,-1.5231873247369743,2,50.0,reports_walkforward/returns_AAVEUSDT_15min.pkl,19,2,3,3,13,14,16,49,140,13,35,5,3,18,True
AAVEUSDT,15min,2,2023-10-23,2024-01-15,2024-01-15,2024-01-29,-6.176698154668703,1,0.0,reports_walkforward/returns_AAVEUSDT_15min.pkl,19,3,3,4,12,23,23,31,180,7,26,5,4,12,True
AAVEUSDT,15min,3,2023-11-06,2024-01-29,2024-01-29,2024-02-12,-2.6334504227255473,1,0.0,reports_walkforward/returns_AAVEUSDT_15min.pkl,16,2,2,4,5,23,21,35,60,13,32,4,2,6,True
AAVEUSDT,15min,4,2023-11-20,2024-02-12,2024-02-12,2024-02-26,4.027647930206779,2,100.0,reports_walkforward/returns_AAVEUSDT_15min.pkl,19,4,3,5,6,22,28,33,160,15,34,5,4,13,True
AAVEUSDT,15min,5,2023-12-04,2024-02-26,2024-02-26,2024-03-11,7.717631078075171,10,90.0,reports_walkforward/returns_AAVEUSDT_15min.pkl,18,2,6,6,5,22,17,49,170,11,35,5,2,7,True
AAVEUSDT,15min,6,2023-12-18,2024-03-11,2024-03-11,2024-03-25,-3.584893404453815,2,50.0,reports_walkforward/returns_AAVEUSDT_15min.pkl,17,1,4,3,7,16,29,31,120,15,38,5,4,15,True
AAVEUSDT,15min,7,2024-01-01,2024-03-25,2024-03-25,2024-04-08,3.8569644322074215,3,100.0,reports_walkforward/returns_AAVEUSDT_15min.pkl,19,2,5,7,10,12,19,47,140,12,27,5,3,13,True
AAVEUSDT,15min,8,2024-01-15,2024-04-08,2024-04-08,2024-04-22,-20.389630630256317,2,50.0,reports_walkforward/returns_AAVEUSDT_15min.pkl,18,3,4,4,7,24,22,25,90,8,24,4,2,14,True
AAVEUSDT,15min,9,2024-01-29,2024-04-22,2024-04-22,2024-05-06,-0.6644059252257306,1,0.0,reports_walkforward/returns_AAVEUSDT_15min.pkl,19,3,2,4,9,21,20,45,70,10,25,4,4,10,True
AAVEUSDT,15min,10,2024-02-12,2024-05-06,2024-05-06,2024-05-20,0.8202921734239643,1,0.0,reports_walkforward/returns_AAVEUSDT_15min.pkl,17,2,3,6,8,23,23,39,180,12,34,4,6,8,False
AAVEUSDT,15min,11,2024-02-26,2024-05-20,2024-05-20,2024-06-03,1.0966094311346986,7,85.71428571428571,reports_walkforward/returns_AAVEUSDT_15min.pkl,14,4,3,4,5,13,22,27,90,18,35,1,7,10,False
AAVEUSDT,15min,12,2024-03-11,2024-06-03,2024-06-03,2024-06-17,-3.3715433456129373,2,50.0,reports_walkforward/returns_AAVEUSDT_15min.pkl,14,3,7,6,14,17,26,41,50,17,35,5,2,8,True
AAVEUSDT,15min,13,2024-03-25,2024-06-17,2024-06-17,2024-07-01,1.0866563765871806,1,100.0,reports_walkforward/returns_AAVEUSDT_15min.pkl,8,1,6,3,14,15,29,27,120,17,30,5,2,10,True
AAVEUSDT,15min,14,2024-04-08,2024-07-01,2024-07-01,2024-07-15,1.6850171608228992,1,100.0,reports_walkforward/returns_AAVEUSDT_15min.pkl,14,2,5,8,8,18,18,37,180,19,37,2,3,8,False
AAVEUSDT,15min,15,2024-04-22,2024-07-15,2024-07-15,2024-07-29,1.0821561246114664,1,0.0,reports_walkforward/returns_AAVEUSDT_15min.pkl,16,2,4,7,6,10,16,25,120,11,31,4,2,5,False
AAVEUSDT,15min,16,2024-05-06,2024-07-29,2024-07-29,2024-08-12,5.333028080354341,9,88.88888888888889,reports_walkforward/returns_AAVEUSDT_15min.pkl,15,3,4,4,5,12,18,37,90,15,34,5,2,18,False
AAVEUSDT,15min,17,2024-05-20,2024-08-12,2024-08-12,2024-08-26,1.2075180228320548,4,75.0,reports_walkforward/returns_AAVEUSDT_15min.pkl,17,3,3,6,7,17,30,29,110,19,37,5,2,7,True
AAVEUSDT,15min,18,2024-06-03,2024-08-26,2024-08-26,2024-09-09,5.964647156648062,3,66.66666666666666,reports_walkforward/returns_AAVEUSDT_15min.pkl,19,3,6,4,11,18,30,31,50,12,39,5,5,19,True
AAVEUSDT,15min,19,2024-06-17,2024-09-09,2024-09-09,2024-09-23,4.497757873852248,3,100.0,reports_walkforward/returns_AAVEUSDT_15min.pkl,16,1,5,9,9,14,30,31,80,10,30,5,6,15,True
AAVEUSDT,15min,20,2024-07-01,2024-09-23,2024-09-23,2024-10-07,-2.0027916890766773,2,50.0,reports_walkforward/returns_AAVEUSDT_15min.pkl,17,1,3,5,13,14,25,31,110,15,39,5,3,7,False
AAVEUSDT,15min,21,2024-07-15,2024-10-07,2024-10-07,2024-10-21,3.0837936554153123,5,100.0,reports_walkforward/returns_AAVEUSDT_15min.pkl,18,3,5,5,5,14,29,37,190,7,25,5,2,10,False
AAVEUSDT,15min,22,2024-07-29,2024-10-21,2024-10-21,2024-11-04,-6.999349221932993,2,50.0,reports_walkforward/returns_AAVEUSDT_15min.pkl,19,2,3,4,5,24,25,35,180,19,32,4,4,16,False
AAVEUSDT,15min,23,2024-08-12,2024-11-04,2024-11-04,2024-11-18,10.580724165699685,11,90.9090909090909,reports_walkforward/returns_AAVEUSDT_15min.pkl,18,2,5,6,5,21,20,31,70,15,37,5,2,7,True
AAVEUSDT,15min,24,2024-08-26,2024-11-18,2024-11-18,2024-12-02,11.858488907583919,9,100.0,reports_walkforward/returns_AAVEUSDT_15min.pkl,19,3,6,6,6,20,15,49,100,8,36,4,2,7,False
ICPUSDT,30min,1,2023-10-09,2024-01-01,2024-01-01,2024-01-15,9.217224202156093,6,83.33333333333334,reports_walkforward/returns_ICPUSDT_30min.pkl,18,3,4,6,6,24,28,39,60,13,39,5,5,19,True
ICPUSDT,30min,2,2023-10-23,2024-01-15,2024-01-15,2024-01-29,4.642953501021907,2,50.0,reports_walkforward/returns_ICPUSDT_30min.pkl,19,1,3,9,10,24,21,41,60,11,36,5,5,12,False
ICPUSDT,30min,3,2023-11-06,2024-01-29,2024-01-29,2024-02-12,7.9832418935097404,3,66.66666666666666,reports_walkforward/returns_ICPUSDT_30min.pkl,17,1,2,3,8,12,34,29,100,16,39,5,4,10,False
ICPUSDT,30min,4,2023-11-20,2024-02-12,2024-02-12,2024-02-26,0.38990089873158773,3,66.66666666666666,reports_walkforward/returns_ICPUSDT_30min.pkl,17,3,2,3,10,13,19,35,90,9,36,5,6,17,True
ICPUSDT,30min,5,2023-12-04,2024-02-26,2024-02-26,2024-03-11,8.053584376459666,6,83.33333333333334,reports_walkforward/returns_ICPUSDT_30min.pkl,19,4,2,4,7,14,24,35,110,9,31,5,6,9,True
ICPUSDT,30min,6,2023-12-18,2024-03-11,2024-03-11,2024-03-25,2.452312859794681,1,100.0,reports_walkforward/returns_ICPUSDT_30min.pkl,18,1,2,8,13,16,25,29,60,7,37,4,5,5,True
ICPUSDT,30min,7,2024-01-01,2024-03-25,2024-03-25,2024-04-08,2.7609161328679965,1,0.0,reports_walkforward/returns_ICPUSDT_30min.pkl,16,4,2,4,5,11,30,47,50,13,33,5,7,16,False
ICPUSDT,30min,8,2024-01-15,2024-04-08,2024-04-08,2024-04-22,6.84391295971194,1,100.0,reports_walkforward/returns_ICPUSDT_30min.pkl,17,3,3,3,5,19,29,39,180,8,34,4,4,16,False
ICPUSDT,30min,9,2024-01-29,2024-04-22,2024-04-22,2024-05-06,-3.807316711603148,1,0.0,reports_walkforward/returns_ICPUSDT_30min.pkl,19,1,3,8,6,17,15,43,80,7,30,3,4,9,True
ICPUSDT,30min,10,2024-02-12,2024-05-06,2024-05-06,2024-05-20,2.012231793755337,2,50.0,reports_walkforward/returns_ICPUSDT_30min.pkl,19,4,4,5,13,18,15,27,70,10,34,4,6,10,True
ICPUSDT,30min,11,2024-02-26,2024-05-20,2024-05-20,2024-06-03,-0.22104650595110575,1,0.0,reports_walkforward/returns_ICPUSDT_30min.pkl,17,3,3,4,13,22,32,41,180,9,31,4,5,11,True
ICPUSDT,30min,12,2024-03-11,2024-06-03,2024-06-03,2024-06-17,-1.713508550726306,2,50.0,reports_walkforward/returns_ICPUSDT_30min.pkl,13,1,7,8,13,14,21,45,120,18,38,3,5,9,True
ICPUSDT,30min,13,2024-03-25,2024-06-17,2024-06-17,2024-07-01,0.540127957398262,1,100.0,reports_walkforward/returns_ICPUSDT_30min.pkl,17,3,7,7,8,11,18,49,60,18,24,5,3,16,True
ICPUSDT,30min,14,2024-04-08,2024-07-01,2024-07-01,2024-07-15,2.0976324895957354,1,100.0,reports_walkforward/returns_ICPUSDT_30min.pkl,16,2,5,6,9,14,16,49,150,14,23,1,7,16,False
ICPUSDT,30min,15,2024-04-22,2024-07-15,2024-07-15,2024-07-29,0.8851771877072201,1,100.0,reports_walkforward/returns_ICPUSDT_30min.pkl,14,3,3,9,7,12,27,33,160,16,25,1,6,5,False
ICPUSDT,30min,16,2024-05-06,2024-07-29,2024-07-29,2024-08-12,2.650643368712746,4,75.0,reports_walkforward/returns_ICPUSDT_30min.pkl,11,3,3,7,10,15,22,27,60,20,28,3,2,17,False
ICPUSDT,30min,17,2024-05-20,2024-08-12,2024-08-12,2024-08-26,0.0,0,0.0,reports_walkforward/returns_ICPUSDT_30min.pkl,13,3,3,4,14,20,25,41,80,17,26,1,7,18,False
ICPUSDT,30min,18,2024-06-03,2024-08-26,2024-08-26,2024-09-09,0.17633841594826283,1,100.0,reports_walkforward/returns_ICPUSDT_30min.pkl,11,3,3,4,12,12,19,37,80,16,25,1,2,15,False
ICPUSDT,30min,19,2024-06-17,2024-09-09,2024-09-09,2024-09-23,1.4291239546572632,1,100.0,reports_walkforward/returns_ICPUSDT_30min.pkl,18,3,2,5,13,11,20,31,80,18,34,1,4,5,False
ICPUSDT,30min,20,2024-07-01,2024-09-23,2024-09-23,2024-10-07,3.057936789823512,1,100.0,reports_walkforward/returns_ICPUSDT_30min.pkl,16,4,2,4,5,14,33,29,90,8,23,3,2,19,True
ICPUSDT,30min,21,2024-07-15,2024-10-07,2024-10-07,2024-10-21,0.367938892436781,2,100.0,reports_walkforward/returns_ICPUSDT_30min.pkl,17,4,3,3,14,13,22,31,80,18,34,1,7,9,True
ICPUSDT,30min,22,2024-07-29,2024-10-21,2024-10-21,2024-11-04,-1.3494413011533424,1,0.0,reports_walkforward/returns_ICPUSDT_30min.pkl,14,4,4,5,5,18,22,45,80,10,29,5,2,12,False
ICPUSDT,30min,23,2024-08-12,2024-11-04,2024-11-04,2024-11-18,0.5496962098106906,3,66.66666666666666,reports_walkforward/returns_ICPUSDT_30min.pkl,19,4,2,6,5,20,27,35,80,12,29,5,2,16,False
ICPUSDT,30min,24,2024-08-26,2024-11-18,2024-11-18,2024-12-02,5.727669166856919,2,100.0,reports_walkforward/returns_ICPUSDT_30min.pkl,19,2,2,3,13,10,31,33,50,14,30,4,4,8,True
WLDUSDT,30min,1,2023-10-09,2024-01-01,2024-01-01,2024-01-15,5.25161754033403,5,80.0,reports_walkforward/returns_WLDUSDT_30min.pkl,19,3,4,4,14,11,28,33,60,8,38,5,3,16,True
WLDUSDT,30min,2,2023-10-23,2024-01-15,2024-01-15,2024-01-29,-8.985459663004548,1,0.0,reports_walkforward/returns_WLDUSDT_30min.pkl,19,2,3,4,10,12,27,35,60,8,37,5,2,13,False
WLDUSDT,30min,3,2023-11-06,2024-01-29,2024-01-29,2024-02-12,4.526770727816332,3,66.66666666666666,reports_walkforward/returns_WLDUSDT_30min.pkl,19,1,2,9,14,22,26,45,60,11,39,5,4,14,True
WLDUSDT,30min,4,2023-11-20,2024-02-12,2024-02-12,2024-02-26,15.06497137515237,6,83.33333333333334,reports_walkforward/returns_WLDUSDT_30min.pkl,17,1,6,3,10,22,28,41,70,11,37,5,3,18,False
WLDUSDT,30min,5,2023-12-04,2024-02-26,2024-02-26,2024-03-11,11.916554654090582,5,80.0,reports_walkforward/returns_WLDUSDT_30min.pkl,19,4,7,4,6,11,30,39,60,10,36,4,6,13,True
WLDUSDT,30min,6,2023-12-18,2024-03-11,2024-03-11,2024-03-25,-1.5832074588925438,2,50.0,reports_walkforward/returns_WLDUSDT_30min.pkl,17,1,3,3,6,17,15,33,110,8,37,5,6,18,False
WLDUSDT,30min,7,2024-01-01,2024-03-25,2024-03-25,2024-04-08,-2.4317933716957674,1,0.0,reports_walkforward/returns_WLDUSDT_30min.pkl,19,1,4,4,11,18,34,37,100,8,38,5,6,12,True
WLDUSDT,30min,8,2024-01-15,2024-04-08,2024-04-08,2024-04-22,-8.58710949039525,2,50.0,reports_walkforward/returns_WLDUSDT_30min.pkl,19,4,5,7,7,22,32,45,90,7,36,5,3,11,True
WLDUSDT,30min,9,2024-01-29,2024-04-22,2024-04-22,2024-05-06,-1.340311731139443,1,0.0,reports_walkforward/returns_WLDUSDT_30min.pkl,19,3,3,3,5,22,33,47,80,7,37,2,2,11,True
WLDUSDT,30min,10,2024-02-12,2024-05-06,2024-05-06,2024-05-20,-2.9978077094733324,4,75.0,reports_walkforward/returns_WLDUSDT_30min.pkl,17,4,6,8,5,12,34,25,110,7,38,3,6,15,True
WLDUSDT,30min,11,2024-02-26,2024-05-20,2024-05-20,2024-06-03,1.7949862129623906,4,75.0,reports_walkforward/returns_WLDUSDT_30min.pkl,13,4,4,4,7,13,15,27,90,7,31,3,5,8,True
WLDUSDT,30min,12,2024-03-11,2024-06-03,2024-06-03,2024-06-17,-6.3985418206706,3,66.66666666666666,reports_walkforward/returns_WLDUSDT_30min.pkl,14,2,3,5,5,14,31,35,80,8,34,3,2,18,True
WLDUSDT,30min,13,2024-03-25,2024-06-17,2024-06-17,2024-07-01,0.3807281079452052,2,50.0,reports_walkforward/returns_WLDUSDT_30min.pkl,14,3,3,9,11,16,19,27,130,20,26,1,3,14,True
WLDUSDT,30min,14,2024-04-08,2024-07-01,2024-07-01,2024-07-15,1.4289741750707519,2,50.0,reports_walkforward/returns_WLDUSDT_30min.pkl,17,4,2,7,8,18,28,33,150,12,25,2,3,17,True
WLDUSDT,30min,15,2024-04-22,2024-07-15,2024-07-15,2024-07-29,0.0,0,0.0,reports_walkforward/returns_WLDUSDT_30min.pkl,16,1,7,9,6,16,20,45,110,12,20,5,2,19,True
WLDUSDT,30min,16,2024-05-06,2024-07-29,2024-07-29,2024-08-12,12.88623371494726,6,83.33333333333334,reports_walkforward/returns_WLDUSDT_30min.pkl,16,4,3,3,5,10,16,39,110,13,26,5,2,7,True
WLDUSDT,30min,17,2024-05-20,2024-08-12,2024-08-12,2024-08-26,0.2630014628200117,1,100.0,reports_walkforward/returns_WLDUSDT_30min.pkl,11,4,6,3,8,14,26,47,90,19,22,2,4,19,False
WLDUSDT,30min,18,2024-06-03,2024-08-26,2024-08-26,2024-09-09,1.3148086523883329,3,100.0,reports_walkforward/returns_WLDUSDT_30min.pkl,18,3,2,6,8,17,24,25,140,20,31,5,2,9,True
WLDUSDT,30min,19,2024-06-17,2024-09-09,2024-09-09,2024-09-23,2.0205307259600236,2,50.0,reports_walkforward/returns_WLDUSDT_30min.pkl,15,2,2,7,5,13,33,47,140,12,24,5,2,7,False
WLDUSDT,30min,20,2024-07-01,2024-09-23,2024-09-23,2024-10-07,0.3846998525508738,1,100.0,reports_walkforward/returns_WLDUSDT_30min.pkl,19,4,4,4,6,24,25,47,170,10,20,2,6,17,True
WLDUSDT,30min,21,2024-07-15,2024-10-07,2024-10-07,2024-10-21,0.0,0,0.0,reports_walkforward/returns_WLDUSDT_30min.pkl,16,1,7,6,6,20,32,47,110,12,24,2,6,15,False
WLDUSDT,30min,22,2024-07-29,2024-10-21,2024-10-21,2024-11-04,-0.49168930167701186,2,50.0,reports_walkforward/returns_WLDUSDT_30min.pkl,19,1,2,3,10,19,31,41,100,10,26,2,5,6,False
WLDUSDT,30min,23,2024-08-12,2024-11-04,2024-11-04,2024-11-18,5.031846451945676,4,75.0,reports_walkforward/returns_WLDUSDT_30min.pkl,19,1,2,5,5,24,23,35,150,13,31,5,2,8,True
WLDUSDT,30min,24,2024-08-26,2024-11-18,2024-11-18,2024-12-02,5.379716709733073,3,100.0,reports_walkforward/returns_WLDUSDT_30min.pkl,19,2,4,4,5,17,27,43,150,15,38,4,4,16,True
TRXUSDT,1H,1,2023-10-09,2024-01-01,2024-01-01,2024-01-15,1.8794167557863561,1,100.0,reports_walkforward/returns_TRXUSDT_1H.pkl,18,1,2,3,13,13,22,31,70,8,28,3,3,10,True
TRXUSDT,1H,2,2023-10-23,2024-01-15,2024-01-15,2024-01-29,1.639306169645871,3,66.66666666666666,reports_walkforward/returns_TRXUSDT_1H.pkl,19,2,4,3,9,16,26,31,90,11,38,4,2,5,False
TRXUSDT,1H,3,2023-11-06,2024-01-29,2024-01-29,2024-02-12,0.0,0,0.0,reports_walkforward/returns_TRXUSDT_1H.pkl,19,3,3,3,7,19,23,33,80,7,26,2,4,7,False
TRXUSDT,1H,4,2023-11-20,2024-02-12,2024-02-12,2024-02-26,-0.025302394427528796,1,0.0,reports_walkforward/returns_TRXUSDT_1H.pkl,17,2,3,8,7,15,21,39,80,7,22,3,2,13,False
TRXUSDT,1H,5,2023-12-04,2024-02-26,2024-02-26,2024-03-11,-2.8901058616394026,1,0.0,reports_walkforward/returns_TRXUSDT_1H.pkl,19,1,2,3,6,14,19,41,60,15,38,2,2,17,False
TRXUSDT,1H,6,2023-12-18,2024-03-11,2024-03-11,2024-03-25,-3.7765571810082887,1,0.0,reports_walkforward/returns_TRXUSDT_1H.pkl,15,3,3,3,9,23,34,45,50,7,39,5,2,5,False
TRXUSDT,1H,7,2024-01-01,2024-03-25,2024-03-25,2024-04-08,0.3083174517112708,1,100.0,reports_walkforward/returns_TRXUSDT_1H.pkl,16,4,5,9,13,10,19,33,160,18,20,2,2,18,False
TRXUSDT,1H,8,2024-01-15,2024-04-08,2024-04-08,2024-04-22,0.470059034282011,1,0.0,reports_walkforward/returns_TRXUSDT_1H.pkl,9,4,2,3,14,12,17,27,80,19,21,1,7,15,True
TRXUSDT,1H,9,2024-01-29,2024-04-22,2024-04-22,2024-05-06,0.0,0,0.0,reports_walkforward/returns_TRXUSDT_1H.pkl,6,3,5,7,9,14,16,37,60,18,20,5,2,13,False
TRXUSDT,1H,10,2024-02-12,2024-05-06,2024-05-06,2024-05-20,0.007096005953854956,1,0.0,reports_walkforward/returns_TRXUSDT_1H.pkl,5,2,3,9,13,14,16,37,60,12,25,4,2,6,False
TRXUSDT,1H,11,2024-02-26,2024-05-20,2024-05-20,2024-06-03,0.5465125779277713,1,0.0,reports_walkforward/returns_TRXUSDT_1H.pkl,14,3,7,9,13,14,17,49,70,20,30,5,3,16,True
TRXUSDT,1H,12,2024-03-11,2024-06-03,2024-06-03,2024-06-17,0.4480434095056163,1,0.0,reports_walkforward/returns_TRXUSDT_1H.pkl,19,4,5,9,7,22,25,35,180,9,27,5,2,17,True
TRXUSDT,1H,13,2024-03-25,2024-06-17,2024-06-17,2024-07-01,0.2922816302421971,1,100.0,reports_walkforward/returns_TRXUSDT_1H.pkl,14,4,4,8,6,11,23,49,80,14,35,5,2,7,True
TRXUSDT,1H,14,2024-04-08,2024-07-01,2024-07-01,2024-07-15,1.5584726833070883,3,66.66666666666666,reports_walkforward/returns_TRXUSDT_1H.pkl,18,2,5,5,8,24,20,29,70,12,35,5,2,8,True
TRXUSDT,1H,15,2024-04-22,2024-07-15,2024-07-15,2024-07-29,1.4626578462309192,1,100.0,reports_walkforward/returns_TRXUSDT_1H.pkl,17,2,3,8,12,10,15,37,50,15,37,5,3,17,False
TRXUSDT,1H,16,2024-05-06,2024-07-29,2024-07-29,2024-08-12,0.4153674279046671,1,100.0,reports_walkforward/returns_TRXUSDT_1H.pkl,19,4,4,4,8,24,24,27,180,13,24,2,5,8,False
TRXUSDT,1H,17,2024-05-20,2024-08-12,2024-08-12,2024-08-26,0.0,0,0.0,reports_walkforward/returns_TRXUSDT_1H.pkl,19,2,3,4,10,13,32,31,70,12,39,1,5,5,True
TRXUSDT,1H,18,2024-06-03,2024-08-26,2024-08-26,2024-09-09,0.5568853081428182,1,0.0,reports_walkforward/returns_TRXUSDT_1H.pkl,16,1,2,7,6,12,22,47,60,8,38,5,3,17,False
TRXUSDT,1H,19,2024-06-17,2024-09-09,2024-09-09,2024-09-23,0.18230888255945654,1,100.0,reports_walkforward/returns_TRXUSDT_1H.pkl,19,3,5,3,5,20,20,41,100,8,31,1,3,9,False
TRXUSDT,1H,20,2024-07-01,2024-09-23,2024-09-23,2024-10-07,0.3551956196796935,3,66.66666666666666,reports_walkforward/returns_TRXUSDT_1H.pkl,19,2,6,3,6,10,16,33,50,20,34,1,2,10,False
TRXUSDT,1H,21,2024-07-15,2024-10-07,2024-10-07,2024-10-21,-0.43879537933185775,1,0.0,reports_walkforward/returns_TRXUSDT_1H.pkl,18,3,4,8,9,23,15,39,60,16,31,3,2,6,True
TRXUSDT,1H,22,2024-07-29,2024-10-21,2024-10-21,2024-11-04,0.12372262506856746,1,0.0,reports_walkforward/returns_TRXUSDT_1H.pkl,17,1,2,6,6,18,26,27,90,13,25,3,2,11,False
TRXUSDT,1H,23,2024-08-12,2024-11-04,2024-11-04,2024-11-18,0.5869023481177793,1,100.0,reports_walkforward/returns_TRXUSDT_1H.pkl,15,2,5,3,8,21,25,45,50,11,37,4,4,12,True
TRXUSDT,1H,24,2024-08-26,2024-11-18,2024-11-18,2024-12-02,3.2318763906998837,3,100.0,reports_walkforward/returns_TRXUSDT_1H.pkl,19,1,3,4,10,22,18,39,60,16,37,2,4,15,False
DOTUSDT,30min,1,2023-10-09,2024-01-01,2024-01-01,2024-01-15,1.6070340126187466,2,50.0,reports_walkforward/returns_DOTUSDT_30min.pkl,19,2,2,7,8,17,23,27,60,15,35,5,2,17,False
DOTUSDT,30min,2,2023-10-23,2024-01-15,2024-01-15,2024-01-29,-0.4864764311214409,1,0.0,reports_walkforward/returns_DOTUSDT_30min.pkl,19,2,2,9,6,20,22,33,50,8,25,5,7,18,False
DOTUSDT,30min,3,2023-11-06,2024-01-29,2024-01-29,2024-02-12,0.6134852076252528,1,100.0,reports_walkforward/returns_DOTUSDT_30min.pkl,19,3,5,6,9,14,19,37,180,15,35,3,7,17,True
DOTUSDT,30min,4,2023-11-20,2024-02-12,2024-02-12,2024-02-26,2.643280420658134,4,100.0,reports_walkforward/returns_DOTUSDT_30min.pkl,19,2,6,7,6,17,31,39,170,7,24,4,2,10,True
DOTUSDT,30min,5,2023-12-04,2024-02-26,2024-02-26,2024-03-11,2.8775283163479104,4,75.0,reports_walkforward/returns_DOTUSDT_30min.pkl,18,1,3,8,14,21,31,25,100,19,38,3,2,17,False
DOTUSDT,30min,6,2023-12-18,2024-03-11,2024-03-11,2024-03-25,-2.3214438897831813,3,66.66666666666666,reports_walkforward/returns_DOTUSDT_30min.pkl,19,3,2,5,6,11,29,47,90,9,39,5,2,11,True
DOTUSDT,30min,7,2024-01-01,2024-03-25,2024-03-25,2024-04-08,-4.785074955440882,1,0.0,reports_walkforward/returns_DOTUSDT_30min.pkl,16,4,3,5,6,14,29,27,50,9,36,3,3,19,True
DOTUSDT,30min,8,2024-01-15,2024-04-08,2024-04-08,2024-04-22,-12.635872144528726,1,0.0,reports_walkforward/returns_DOTUSDT_30min.pkl,17,4,3,5,5,16,28,47,70,13,33,5,5,12,True
DOTUSDT,30min,9,2024-01-29,2024-04-22,2024-04-22,2024-05-06,3.155619574727564,1,0.0,reports_walkforward/returns_DOTUSDT_30min.pkl,19,2,7,7,8,23,21,35,80,13,35,4,6,18,False
DOTUSDT,30min,10,2024-02-12,2024-05-06,2024-05-06,2024-05-20,-0.19570098195201835,1,0.0,reports_walkforward/returns_DOTUSDT_30min.pkl,19,2,5,6,5,19,32,39,50,9,38,2,4,5,False
DOTUSDT,30min,11,2024-02-26,2024-05-20,2024-05-20,2024-06-03,0.8608523293961889,1,0.0,reports_walkforward/returns_DOTUSDT_30min.pkl,15,2,7,6,5,18,34,49,50,7,38,3,7,14,False
DOTUSDT,30min,12,2024-03-11,2024-06-03,2024-06-03,2024-06-17,1.1078967628345593,2,100.0,reports_walkforward/returns_DOTUSDT_30min.pkl,14,1,6,5,8,10,21,37,100,12,23,5,2,6,True
DOTUSDT,30min,13,2024-03-25,2024-06-17,2024-06-17,2024-07-01,0.0,0,0.0,reports_walkforward/returns_DOTUSDT_30min.pkl,13,4,7,9,10,14,34,27,120,17,25,4,2,19,True
DOTUSDT,30min,14,2024-04-08,2024-07-01,2024-07-01,2024-07-15,5.643737099681756,3,100.0,reports_walkforward/returns_DOTUSDT_30min.pkl,19,2,2,6,9,17,25,45,140,14,28,3,7,9,True
DOTUSDT,30min,15,2024-04-22,2024-07-15,2024-07-15,2024-07-29,1.3803768740142663,2,50.0,reports_walkforward/returns_DOTUSDT_30min.pkl,16,3,6,4,9,14,31,29,120,16,29,4,3,10,False
DOTUSDT,30min,16,2024-05-06,2024-07-29,2024-07-29,2024-08-12,-4.93285511293241,2,50.0,reports_walkforward/returns_DOTUSDT_30min.pkl,17,3,5,6,6,15,33,33,160,12,25,3,3,5,True
DOTUSDT,30min,17,2024-05-20,2024-08-12,2024-08-12,2024-08-26,0.0,0,0.0,reports_walkforward/returns_DOTUSDT_30min.pkl,16,3,3,5,11,11,20,45,180,19,26,4,2,10,False
